date,y,conf
2022/01/25 03:44:16,76.0,1.0
2022/01/25 03:59:17,76.0,1.0
2022/01/25 04:14:17,76.0,1.0
2022/01/25 04:29:18,76.0,1.0
2022/01/25 04:44:18,76.0,1.0
2022/01/25 04:59:18,76.0,1.0
2022/01/25 05:14:19,76.0,1.0
2022/01/25 05:29:19,76.0,1.0
2022/01/25 05:44:20,76.0,1.0
2022/01/25 05:59:20,76.0,1.0
2022/01/25 06:14:20,76.0,1.0
2022/01/25 06:29:21,76.0,1.0
2022/01/25 06:44:21,76.0,1.0
2022/01/25 06:59:21,76.0,1.0
2022/01/25 07:14:22,76.0,1.0
2022/01/25 07:29:22,76.0,1.0
2022/01/25 07:44:23,76.0,1.0
2022/01/25 07:59:23,76.0,1.0
2022/01/25 08:14:23,76.0,1.0
2022/01/25 08:29:24,76.0,1.0
2022/01/25 08:44:24,76.0,1.0
2022/01/25 08:59:25,76.0,1.0
2022/01/25 09:14:25,76.0,1.0
2022/01/25 09:29:25,76.0,1.0
2022/01/25 09:44:26,76.0,1.0
2022/01/25 09:59:26,76.0,1.0
2022/01/25 10:14:27,76.0,1.0
2022/01/25 10:29:27,76.0,1.0
2022/01/25 10:44:27,76.0,1.0
2022/01/25 10:59:28,76.0,1.0
2022/01/25 11:14:28,76.0,1.0
2022/01/25 11:29:29,76.0,1.0
2022/01/25 11:44:29,76.0,1.0
2022/01/25 11:59:30,76.0,1.0
2022/01/25 12:14:30,76.0,1.0
2022/01/25 12:29:30,68.0,0.9985797659705701
2022/01/25 12:44:31,76.0,1.0
2022/01/25 12:59:31,76.0,1.0
2022/01/25 13:14:31,76.0,1.0
2022/01/25 13:29:32,76.0,1.0
2022/01/25 13:44:32,76.0,1.0
2022/01/25 13:59:33,76.0,1.0
2022/01/25 14:14:33,76.0,1.0
2022/01/25 14:29:34,76.0,1.0
2022/01/25 14:44:34,76.0,1.0
2022/01/25 14:59:34,76.0,1.0
2022/01/25 15:14:35,76.0,1.0
2022/01/25 15:29:35,70.0,0.9934570699125685
2022/01/25 15:44:35,76.0,1.0
2022/01/25 15:59:36,76.0,1.0
2022/01/25 16:14:36,70.0,0.9971157720500197
2022/01/25 16:29:37,76.0,1.0
2022/01/25 16:44:37,69.0,0.996154357002908
2022/01/25 16:59:37,70.0,0.9950671220647874
2022/01/25 17:14:38,70.0,0.9953264769171855
2022/01/25 17:29:38,69.0,0.9970402767671409
2022/01/25 17:44:39,70.0,0.997568026465324
2022/01/25 17:59:39,69.0,0.996154357002908
2022/01/25 18:14:39,70.0,0.9942315383695878
2022/01/25 18:29:40,76.0,1.0
2022/01/25 18:44:40,76.0,1.0
2022/01/25 18:59:41,76.0,1.0
2022/01/25 19:14:41,76.0,1.0
2022/01/25 19:29:42,76.0,1.0
2022/01/25 19:44:42,76.0,1.0
2022/01/25 19:59:42,76.0,1.0
2022/01/25 20:14:43,76.0,1.0
2022/01/25 20:29:43,76.0,1.0
2022/01/25 20:44:43,76.0,1.0
2022/01/25 20:59:44,76.0,1.0
2022/01/25 21:14:44,76.0,1.0
2022/01/25 21:29:45,76.0,1.0
2022/01/25 21:44:45,76.0,1.0
2022/01/25 21:59:45,76.0,1.0
2022/01/25 22:14:46,76.0,1.0
2022/01/25 22:29:46,76.0,1.0
2022/01/25 22:44:47,76.0,1.0
2022/01/25 22:59:47,76.0,1.0
2022/01/25 23:14:47,76.0,1.0
2022/01/25 23:29:48,76.0,1.0
2022/01/25 23:44:48,76.0,1.0
2022/01/25 23:59:49,76.0,1.0
2022/01/26 00:14:49,76.0,1.0
2022/01/26 00:29:49,76.0,1.0
2022/01/26 00:44:50,76.0,1.0
2022/01/26 00:59:50,76.0,1.0
2022/01/26 01:14:51,76.0,1.0
2022/01/26 01:29:51,76.0,1.0
2022/01/26 01:44:51,76.0,1.0
2022/01/26 01:59:52,76.0,1.0
2022/01/26 02:14:52,76.0,1.0
2022/01/26 02:29:53,76.0,1.0
2022/01/26 02:44:53,76.0,1.0
2022/01/26 02:59:53,76.0,1.0
2022/01/26 03:14:54,76.0,1.0
2022/01/26 03:29:54,76.0,1.0
2022/01/26 03:44:54,76.0,1.0
2022/01/26 03:59:55,76.0,1.0
2022/01/26 04:14:55,76.0,1.0
2022/01/26 04:29:56,76.0,1.0
2022/01/26 04:44:56,76.0,1.0
2022/01/26 04:59:56,76.0,1.0
2022/01/26 05:14:57,76.0,1.0
2022/01/26 05:29:57,76.0,1.0
2022/01/26 05:44:57,76.0,1.0
2022/01/26 05:59:58,76.0,1.0
2022/01/26 06:14:58,76.0,1.0
2022/01/26 06:29:59,76.0,1.0
2022/01/26 06:44:59,76.0,1.0
2022/01/26 07:00:00,76.0,1.0
2022/01/26 07:15:00,76.0,1.0
2022/01/26 07:30:00,76.0,1.0
2022/01/26 07:45:01,76.0,1.0
2022/01/26 08:00:01,76.0,1.0
2022/01/26 08:15:01,76.0,1.0
2022/01/26 08:30:02,76.0,1.0
2022/01/26 08:45:02,76.0,1.0
2022/01/26 09:00:03,76.0,1.0
2022/01/26 09:15:03,76.0,1.0
2022/01/26 09:30:03,76.0,1.0
2022/01/26 09:45:04,76.0,1.0
2022/01/26 10:00:04,76.0,1.0
2022/01/26 10:15:05,76.0,1.0
2022/01/26 10:30:05,76.0,1.0
2022/01/26 10:45:05,76.0,1.0
2022/01/26 11:00:06,76.0,1.0
2022/01/26 11:15:06,76.0,1.0
2022/01/26 11:30:06,76.0,1.0
2022/01/26 11:45:07,76.0,1.0
2022/01/26 12:00:07,76.0,1.0
2022/01/26 12:15:08,76.0,1.0
2022/01/26 12:30:08,76.0,1.0
2022/01/26 12:45:08,76.0,1.0
2022/01/26 13:00:09,76.0,1.0
2022/01/26 13:15:09,76.0,1.0
2022/01/26 13:30:10,76.0,1.0
2022/01/26 13:45:10,76.0,1.0
2022/01/26 14:00:10,76.0,1.0
2022/01/26 14:15:11,71.0,0.9970402767671409
2022/01/26 14:30:11,76.0,1.0
2022/01/26 14:45:12,71.0,0.9967370647803048
2022/01/26 15:00:12,71.0,0.9975664857452653
2022/01/26 15:15:12,76.0,1.0
2022/01/26 15:30:13,71.0,0.9953264769171855
2022/01/26 15:45:13,71.0,0.994391773414877
2022/01/26 16:00:14,76.0,1.0
2022/01/26 16:15:14,76.0,1.0
2022/01/26 16:30:14,76.0,1.0
2022/01/26 16:45:15,76.0,1.0
2022/01/26 17:00:15,70.0,0.9946488696958763
2022/01/26 17:15:15,69.0,0.9983586195640781
2022/01/26 17:30:16,70.0,0.9992358028508599
2022/01/26 17:45:16,70.0,0.9990385906833399
2022/01/26 18:00:17,70.0,0.9942007239378013
2022/01/26 18:15:17,71.0,0.9942007239378013
2022/01/26 18:30:17,71.0,0.9946072702053118
2022/01/26 18:45:18,76.0,1.0
2022/01/26 19:00:18,76.0,1.0
2022/01/26 19:15:18,76.0,1.0
2022/01/26 19:30:19,76.0,1.0
2022/01/26 19:45:19,76.0,1.0
2022/01/26 20:00:20,76.0,1.0
2022/01/26 20:15:20,76.0,1.0
2022/01/26 20:30:20,76.0,1.0
2022/01/26 20:45:21,76.0,1.0
2022/01/26 21:00:21,76.0,1.0
2022/01/26 21:15:22,76.0,1.0
2022/01/26 21:30:22,76.0,1.0
2022/01/26 21:45:22,76.0,1.0
2022/01/26 22:00:23,76.0,1.0
2022/01/26 22:15:23,76.0,1.0
2022/01/26 22:30:23,76.0,1.0
2022/01/26 22:45:24,76.0,1.0
2022/01/26 23:00:24,76.0,1.0
2022/01/26 23:15:24,76.0,1.0
2022/01/26 23:30:25,76.0,1.0
2022/01/26 23:45:25,76.0,1.0
2022/01/27 00:00:26,76.0,1.0
2022/01/27 00:15:26,76.0,1.0
2022/01/27 00:30:26,76.0,1.0
2022/01/27 00:45:27,76.0,1.0
2022/01/27 01:00:27,76.0,1.0
2022/01/27 01:15:28,76.0,1.0
2022/01/27 01:30:28,76.0,1.0
2022/01/27 01:45:28,76.0,1.0
2022/01/27 02:00:29,76.0,1.0
2022/01/27 02:15:29,76.0,1.0
2022/01/27 02:30:30,76.0,1.0
2022/01/27 02:45:30,76.0,1.0
2022/01/27 03:00:30,76.0,1.0
2022/01/27 03:15:31,76.0,1.0
2022/01/27 03:30:31,76.0,1.0
2022/01/27 03:45:32,76.0,1.0
2022/01/27 04:00:32,76.0,1.0
2022/01/27 04:15:32,76.0,1.0
2022/01/27 04:30:33,76.0,1.0
2022/01/27 04:45:33,76.0,1.0
2022/01/27 05:00:34,76.0,1.0
2022/01/27 05:15:34,76.0,1.0
2022/01/27 05:30:34,76.0,1.0
2022/01/27 05:45:35,76.0,1.0
2022/01/27 06:00:35,76.0,1.0
2022/01/27 06:15:36,76.0,1.0
2022/01/27 06:30:36,76.0,1.0
2022/01/27 06:45:36,76.0,1.0
2022/01/27 07:00:37,76.0,1.0
2022/01/27 07:15:37,76.0,1.0
2022/01/27 07:30:38,76.0,1.0
2022/01/27 07:45:38,76.0,1.0
2022/01/27 08:00:38,76.0,1.0
2022/01/27 08:15:39,76.0,1.0
2022/01/27 08:30:39,76.0,1.0
2022/01/27 08:45:40,76.0,1.0
2022/01/27 09:00:40,76.0,1.0
2022/01/27 09:15:40,76.0,1.0
2022/01/27 09:30:41,76.0,1.0
2022/01/27 09:45:41,76.0,1.0
2022/01/27 10:00:41,76.0,1.0
2022/01/27 10:15:42,76.0,1.0
2022/01/27 10:30:42,76.0,1.0
2022/01/27 10:45:43,76.0,1.0
2022/01/27 11:00:43,76.0,1.0
2022/01/27 11:15:43,76.0,1.0
2022/01/27 11:30:44,76.0,1.0
2022/01/27 11:45:44,76.0,1.0
2022/01/27 12:00:45,76.0,1.0
2022/01/27 12:15:45,76.0,1.0
2022/01/27 12:30:45,76.0,1.0
2022/01/27 12:45:46,76.0,1.0
2022/01/27 13:00:46,76.0,1.0
2022/01/27 13:15:47,76.0,1.0
2022/01/27 13:30:47,76.0,1.0
2022/01/27 13:45:47,76.0,1.0
2022/01/27 14:00:48,76.0,1.0
2022/01/27 14:15:48,71.0,0.9980330140583289
2022/01/27 14:30:49,71.0,0.9950671220647874
2022/01/27 14:45:49,76.0,1.0
2022/01/27 15:00:49,76.0,1.0
2022/01/27 15:15:50,76.0,1.0
2022/01/27 15:30:50,70.0,0.9950671220647874
2022/01/27 15:45:51,71.0,0.9962611804194939
2022/01/27 16:00:51,71.0,0.9980771813666798
2022/01/27 16:15:51,71.0,0.9967172342364568
2022/01/27 16:30:52,71.0,0.9942315383695878
2022/01/27 16:45:52,71.0,0.998026851178094
2022/01/27 17:00:53,70.0,0.9990514300171628
2022/01/27 17:15:53,68.0,0.9990514300171628
2022/01/27 17:30:53,70.0,0.998026851178094
2022/01/27 17:45:54,70.0,0.9986054446382159
2022/01/27 18:00:54,68.0,0.9990514300171628
2022/01/27 18:15:55,71.0,0.998026851178094
2022/01/27 18:30:55,71.0,0.9980330140583289
2022/01/27 18:45:56,76.0,1.0
2022/01/27 19:00:56,76.0,1.0
2022/01/27 19:15:56,76.0,1.0
2022/01/27 19:30:57,76.0,1.0
2022/01/27 19:45:57,76.0,1.0
2022/01/27 20:00:57,76.0,1.0
2022/01/27 20:15:58,76.0,1.0
2022/01/27 20:30:58,76.0,1.0
2022/01/27 20:45:59,76.0,1.0
2022/01/27 21:00:59,76.0,1.0
2022/01/27 21:15:59,76.0,1.0
2022/01/27 21:31:00,76.0,1.0
2022/01/27 21:46:00,76.0,1.0
2022/01/27 22:01:01,76.0,1.0
2022/01/27 22:16:01,76.0,1.0
2022/01/27 22:31:02,76.0,1.0
2022/01/27 22:46:02,76.0,1.0
2022/01/27 23:01:02,76.0,1.0
2022/01/27 23:16:03,76.0,1.0
2022/01/27 23:31:03,76.0,1.0
2022/01/27 23:46:03,76.0,1.0
2022/01/28 00:01:04,76.0,1.0
2022/01/28 00:16:04,76.0,1.0
2022/01/28 00:31:05,76.0,1.0
2022/01/28 00:46:05,76.0,1.0
2022/01/28 01:01:05,76.0,1.0
2022/01/28 01:16:06,76.0,1.0
2022/01/28 01:31:06,76.0,1.0
2022/01/28 01:46:07,76.0,1.0
2022/01/28 02:01:07,76.0,1.0
2022/01/28 02:16:08,76.0,1.0
2022/01/28 02:31:08,76.0,1.0
2022/01/28 02:46:08,76.0,1.0
2022/01/28 03:01:09,76.0,1.0
2022/01/28 03:16:09,76.0,1.0
2022/01/28 03:31:09,76.0,1.0
2022/01/28 03:46:10,76.0,1.0
2022/01/28 04:01:10,76.0,1.0
2022/01/28 04:16:11,76.0,1.0
2022/01/28 04:31:11,76.0,1.0
2022/01/28 04:46:11,76.0,1.0
2022/01/28 05:01:12,76.0,1.0
2022/01/28 05:16:12,76.0,1.0
2022/01/28 05:31:13,76.0,1.0
2022/01/28 05:46:13,76.0,1.0
2022/01/28 06:01:13,76.0,1.0
2022/01/28 06:16:14,76.0,1.0
2022/01/28 06:31:14,76.0,1.0
2022/01/28 06:46:15,76.0,1.0
2022/01/28 07:01:15,76.0,1.0
2022/01/28 07:16:16,76.0,1.0
2022/01/28 07:31:16,76.0,1.0
2022/01/28 07:46:16,76.0,1.0
2022/01/28 08:01:17,76.0,1.0
2022/01/28 08:16:17,76.0,1.0
2022/01/28 08:31:17,76.0,1.0
2022/01/28 08:46:18,76.0,1.0
2022/01/28 09:01:18,76.0,1.0
2022/01/28 09:16:19,76.0,1.0
2022/01/28 09:31:19,76.0,1.0
2022/01/28 09:46:20,76.0,1.0
2022/01/28 10:01:20,76.0,1.0
2022/01/28 10:16:20,76.0,1.0
2022/01/28 10:31:21,76.0,1.0
2022/01/28 10:46:21,76.0,1.0
2022/01/28 11:01:22,76.0,1.0
2022/01/28 11:16:22,76.0,1.0
2022/01/28 11:31:22,76.0,1.0
2022/01/28 11:46:23,76.0,1.0
2022/01/28 12:01:23,76.0,1.0
2022/01/28 12:16:23,76.0,1.0
2022/01/28 12:31:24,76.0,1.0
2022/01/28 12:46:24,71.0,0.996154357002908
2022/01/28 13:01:25,70.0,0.9990385906833399
2022/01/28 13:16:25,70.0,0.9990385906833399
2022/01/28 13:31:25,70.0,0.9970402767671409
2022/01/28 13:46:26,69.0,0.9987253109380607
2022/01/28 14:01:26,70.0,0.9986585464021815
2022/01/28 14:16:27,72.0,0.9971157720500197
2022/01/28 14:31:27,76.0,1.0
2022/01/28 14:46:27,70.0,0.9980771813666798
2022/01/28 15:01:28,76.0,1.0
2022/01/28 15:16:28,76.0,1.0
2022/01/28 15:31:29,70.0,0.9960865652193054
2022/01/28 15:46:29,70.0,0.9971157720500197
2022/01/28 16:01:29,76.0,1.0
2022/01/28 16:16:30,76.0,1.0
2022/01/28 16:31:30,71.0,0.9852013720748097
2022/01/28 16:46:31,70.0,0.9951929476862479
2022/01/28 17:01:31,69.0,0.9959756352086975
2022/01/28 17:16:32,69.0,0.9971157720500197
2022/01/28 17:31:32,71.0,0.9990385906833399
2022/01/28 17:46:32,76.0,1.0
2022/01/28 18:01:33,76.0,1.0
2022/01/28 18:16:33,76.0,1.0
2022/01/28 18:31:34,76.0,1.0
2022/01/28 18:46:34,76.0,1.0
2022/01/28 19:01:34,76.0,1.0
2022/01/28 19:16:35,76.0,1.0
2022/01/28 19:31:35,76.0,1.0
2022/01/28 19:46:36,76.0,1.0
2022/01/28 20:01:36,76.0,1.0
2022/01/28 20:16:36,76.0,1.0
2022/01/28 20:31:37,76.0,1.0
2022/01/28 20:46:37,76.0,1.0
2022/01/28 21:01:38,76.0,1.0
2022/01/28 21:16:38,76.0,1.0
2022/01/28 21:31:38,76.0,1.0
2022/01/28 21:46:39,76.0,1.0
2022/01/28 22:01:39,76.0,1.0
2022/01/28 22:16:40,76.0,1.0
2022/01/28 22:31:40,76.0,1.0
2022/01/28 22:46:40,76.0,1.0
2022/01/28 23:01:41,76.0,1.0
2022/01/28 23:16:41,76.0,1.0
2022/01/28 23:31:42,76.0,1.0
2022/01/28 23:46:42,76.0,1.0
2022/01/29 00:01:42,76.0,1.0
2022/01/29 00:16:43,76.0,1.0
2022/01/29 00:31:43,76.0,1.0
2022/01/29 00:46:44,76.0,1.0
2022/01/29 01:01:44,76.0,1.0
2022/01/29 01:16:44,76.0,1.0
2022/01/29 01:31:45,76.0,1.0
2022/01/29 01:46:45,76.0,1.0
2022/01/29 02:01:46,76.0,1.0
2022/01/29 02:16:46,76.0,1.0
2022/01/29 02:31:46,76.0,1.0
2022/01/29 02:46:47,76.0,1.0
2022/01/29 03:01:47,76.0,1.0
2022/01/29 03:16:47,76.0,1.0
2022/01/29 03:31:48,76.0,1.0
2022/01/29 03:46:48,76.0,1.0
2022/01/29 04:01:49,76.0,1.0
2022/01/29 04:16:49,76.0,1.0
2022/01/29 04:31:50,76.0,1.0
2022/01/29 04:46:50,76.0,1.0
2022/01/29 05:01:50,76.0,1.0
2022/01/29 05:16:51,76.0,1.0
2022/01/29 05:31:51,76.0,1.0
2022/01/29 05:46:52,76.0,1.0
2022/01/29 06:01:52,76.0,1.0
2022/01/29 06:16:52,76.0,1.0
2022/01/29 06:31:53,76.0,1.0
2022/01/29 06:46:53,76.0,1.0
2022/01/29 07:01:54,76.0,1.0
2022/01/29 07:16:54,76.0,1.0
2022/01/29 07:31:55,76.0,1.0
2022/01/29 07:46:55,76.0,1.0
2022/01/29 08:01:56,76.0,1.0
2022/01/29 08:16:56,76.0,1.0
2022/01/29 08:31:56,76.0,1.0
2022/01/29 08:46:57,76.0,1.0
2022/01/29 09:01:57,76.0,1.0
2022/01/29 09:16:58,76.0,1.0
2022/01/29 09:31:58,76.0,1.0
2022/01/29 09:46:58,76.0,1.0
2022/01/29 10:01:59,76.0,1.0
2022/01/29 10:16:59,76.0,1.0
2022/01/29 10:32:00,76.0,1.0
2022/01/29 10:47:00,76.0,1.0
2022/01/29 11:02:00,76.0,1.0
2022/01/29 11:17:01,76.0,1.0
2022/01/29 11:32:01,76.0,1.0
2022/01/29 11:47:02,76.0,1.0
2022/01/29 12:02:02,76.0,1.0
2022/01/29 12:17:02,76.0,1.0
2022/01/29 12:32:03,76.0,1.0
2022/01/29 12:47:03,76.0,1.0
2022/01/29 13:02:04,76.0,1.0
2022/01/29 13:17:04,76.0,1.0
2022/01/29 13:32:05,76.0,1.0
2022/01/29 13:47:05,76.0,1.0
2022/01/29 14:02:06,76.0,1.0
2022/01/29 14:17:06,76.0,1.0
2022/01/29 14:32:06,76.0,1.0
2022/01/29 14:47:07,76.0,1.0
2022/01/29 15:02:07,76.0,1.0
2022/01/29 15:17:08,76.0,1.0
2022/01/29 15:32:08,76.0,1.0
2022/01/29 15:47:08,76.0,1.0
2022/01/29 16:02:09,76.0,1.0
2022/01/29 16:17:09,76.0,1.0
2022/01/29 16:32:10,76.0,1.0
2022/01/29 16:47:10,76.0,1.0
2022/01/29 17:02:10,76.0,1.0
2022/01/29 17:17:11,76.0,1.0
2022/01/29 17:32:11,76.0,1.0
2022/01/29 17:47:12,76.0,1.0
2022/01/29 18:02:12,76.0,1.0
2022/01/29 18:17:12,76.0,1.0
2022/01/29 18:32:13,76.0,1.0
2022/01/29 18:47:13,76.0,1.0
2022/01/29 19:02:14,76.0,1.0
2022/01/29 19:17:14,76.0,1.0
2022/01/29 19:32:14,76.0,1.0
2022/01/29 19:47:15,76.0,1.0
2022/01/29 20:02:15,76.0,1.0
2022/01/29 20:17:16,76.0,1.0
2022/01/29 20:32:16,76.0,1.0
2022/01/29 20:47:16,76.0,1.0
2022/01/29 21:02:17,76.0,1.0
2022/01/29 21:17:17,76.0,1.0
2022/01/29 21:32:18,76.0,1.0
2022/01/29 21:47:18,76.0,1.0
2022/01/29 22:02:18,76.0,1.0
2022/01/29 22:17:19,76.0,1.0
2022/01/29 22:32:19,76.0,1.0
2022/01/29 22:47:20,76.0,1.0
2022/01/29 23:02:20,76.0,1.0
2022/01/29 23:17:21,76.0,1.0
2022/01/29 23:32:21,76.0,1.0
2022/01/29 23:47:21,76.0,1.0
2022/01/30 00:02:22,76.0,1.0
2022/01/30 00:17:22,76.0,1.0
2022/01/30 00:32:22,76.0,1.0
2022/01/30 00:47:23,76.0,1.0
2022/01/30 01:02:23,76.0,1.0
2022/01/30 01:17:24,76.0,1.0
2022/01/30 01:32:24,76.0,1.0
2022/01/30 01:47:25,76.0,1.0
2022/01/30 02:02:25,76.0,1.0
2022/01/30 02:17:25,76.0,1.0
2022/01/30 02:32:26,76.0,1.0
2022/01/30 02:47:26,76.0,1.0
2022/01/30 03:02:27,76.0,1.0
2022/01/30 03:17:27,76.0,1.0
2022/01/30 03:32:27,76.0,1.0
2022/01/30 03:47:28,76.0,1.0
2022/01/30 04:02:28,76.0,1.0
2022/01/30 04:17:29,76.0,1.0
2022/01/30 04:32:29,76.0,1.0
2022/01/30 04:47:29,76.0,1.0
2022/01/30 05:02:30,76.0,1.0
2022/01/30 05:17:30,76.0,1.0
2022/01/30 05:32:31,76.0,1.0
2022/01/30 05:47:31,76.0,1.0
2022/01/30 06:02:32,76.0,1.0
2022/01/30 06:17:32,76.0,1.0
2022/01/30 06:32:32,76.0,1.0
2022/01/30 06:47:33,76.0,1.0
2022/01/30 07:02:33,76.0,1.0
2022/01/30 07:17:33,76.0,1.0
2022/01/30 07:32:34,76.0,1.0
2022/01/30 07:47:34,76.0,1.0
2022/01/30 08:02:35,76.0,1.0
2022/01/30 08:17:35,76.0,1.0
2022/01/30 08:32:35,76.0,1.0
2022/01/30 08:47:36,76.0,1.0
2022/01/30 09:02:36,76.0,1.0
2022/01/30 09:17:37,76.0,1.0
2022/01/30 09:32:37,76.0,1.0
2022/01/30 09:47:38,76.0,1.0
2022/01/30 10:02:38,76.0,1.0
2022/01/30 10:17:38,76.0,1.0
2022/01/30 10:32:39,76.0,1.0
2022/01/30 10:47:39,76.0,1.0
2022/01/30 11:02:40,76.0,1.0
2022/01/30 11:17:40,76.0,1.0
2022/01/30 11:32:40,76.0,1.0
2022/01/30 11:47:41,76.0,1.0
2022/01/30 12:02:41,76.0,1.0
2022/01/30 12:17:41,76.0,1.0
2022/01/30 12:32:42,76.0,1.0
2022/01/30 12:47:42,76.0,1.0
2022/01/30 13:02:43,76.0,1.0
2022/01/30 13:17:43,76.0,1.0
2022/01/30 13:32:44,76.0,1.0
2022/01/30 13:47:44,76.0,1.0
2022/01/30 14:02:44,76.0,1.0
2022/01/30 14:17:45,76.0,1.0
2022/01/30 14:32:45,72.0,0.993772200083465
2022/01/30 14:47:46,76.0,1.0
2022/01/30 15:02:46,76.0,1.0
2022/01/30 15:17:47,76.0,1.0
2022/01/30 15:32:47,76.0,1.0
2022/01/30 15:47:47,76.0,1.0
2022/01/30 16:02:48,76.0,1.0
2022/01/30 16:17:48,76.0,1.0
2022/01/30 16:32:49,76.0,1.0
2022/01/30 16:47:49,76.0,1.0
2022/01/30 17:02:49,76.0,1.0
2022/01/30 17:17:50,76.0,1.0
2022/01/30 17:32:50,76.0,1.0
2022/01/30 17:47:51,76.0,1.0
2022/01/30 18:02:51,76.0,1.0
2022/01/30 18:17:51,76.0,1.0
2022/01/30 18:32:52,76.0,1.0
2022/01/30 18:47:52,76.0,1.0
2022/01/30 19:02:53,76.0,1.0
2022/01/30 19:17:53,76.0,1.0
2022/01/30 19:32:53,76.0,1.0
2022/01/30 19:47:54,76.0,1.0
2022/01/30 20:02:54,76.0,1.0
2022/01/30 20:17:55,76.0,1.0
2022/01/30 20:32:55,76.0,1.0
2022/01/30 20:47:55,76.0,1.0
2022/01/30 21:02:56,76.0,1.0
2022/01/30 21:17:56,76.0,1.0
2022/01/30 21:32:57,76.0,1.0
2022/01/30 21:47:57,76.0,1.0
2022/01/30 22:02:57,76.0,1.0
2022/01/30 22:17:58,76.0,1.0
2022/01/30 22:32:58,76.0,1.0
2022/01/30 22:47:59,76.0,1.0
2022/01/30 23:02:59,76.0,1.0
2022/01/30 23:18:00,76.0,1.0
2022/01/30 23:33:00,76.0,1.0
2022/01/30 23:48:00,76.0,1.0
2022/01/31 00:03:01,76.0,1.0
2022/01/31 00:18:01,76.0,1.0
2022/01/31 00:33:01,76.0,1.0
2022/01/31 00:48:02,76.0,1.0
2022/01/31 01:03:02,76.0,1.0
2022/01/31 01:18:03,76.0,1.0
2022/01/31 01:33:03,76.0,1.0
2022/01/31 01:48:03,76.0,1.0
2022/01/31 02:03:04,76.0,1.0
2022/01/31 02:18:04,76.0,1.0
2022/01/31 02:33:05,76.0,1.0
2022/01/31 02:48:05,76.0,1.0
2022/01/31 03:03:06,76.0,1.0
2022/01/31 03:18:06,76.0,1.0
2022/01/31 03:33:06,76.0,1.0
2022/01/31 03:48:07,76.0,1.0
2022/01/31 04:03:07,76.0,1.0
2022/01/31 04:18:08,76.0,1.0
2022/01/31 04:33:08,76.0,1.0
2022/01/31 04:48:08,76.0,1.0
2022/01/31 05:03:09,76.0,1.0
2022/01/31 05:18:09,76.0,1.0
2022/01/31 05:33:10,76.0,1.0
2022/01/31 05:48:10,76.0,1.0
2022/01/31 06:03:11,76.0,1.0
2022/01/31 06:18:11,76.0,1.0
2022/01/31 06:33:11,76.0,1.0
2022/01/31 06:48:12,76.0,1.0
2022/01/31 07:03:12,76.0,1.0
2022/01/31 07:18:13,76.0,1.0
2022/01/31 07:33:13,76.0,1.0
2022/01/31 07:48:13,76.0,1.0
2022/01/31 08:03:14,76.0,1.0
2022/01/31 08:18:14,76.0,1.0
2022/01/31 08:33:15,76.0,1.0
2022/01/31 08:48:15,76.0,1.0
2022/01/31 09:03:15,76.0,1.0
2022/01/31 09:18:16,76.0,1.0
2022/01/31 09:33:16,76.0,1.0
2022/01/31 09:48:17,76.0,1.0
2022/01/31 10:03:17,76.0,1.0
2022/01/31 10:18:17,76.0,1.0
2022/01/31 10:33:18,76.0,1.0
2022/01/31 10:48:18,76.0,1.0
2022/01/31 11:03:18,76.0,1.0
2022/01/31 11:18:19,76.0,1.0
2022/01/31 11:33:19,76.0,1.0
2022/01/31 11:48:20,76.0,1.0
2022/01/31 12:03:20,76.0,1.0
2022/01/31 12:18:20,76.0,1.0
2022/01/31 12:33:21,76.0,1.0
2022/01/31 12:48:21,76.0,1.0
2022/01/31 13:03:21,76.0,1.0
2022/01/31 13:18:22,76.0,1.0
2022/01/31 13:33:22,76.0,1.0
2022/01/31 13:48:23,76.0,1.0
2022/01/31 14:03:23,76.0,1.0
2022/01/31 14:18:24,76.0,1.0
2022/01/31 14:33:24,76.0,1.0
2022/01/31 14:48:24,76.0,1.0
2022/01/31 15:03:25,76.0,1.0
2022/01/31 15:18:25,76.0,1.0
2022/01/31 15:33:26,71.0,0.9958965440184958
2022/01/31 15:48:26,71.0,0.9975379293461172
2022/01/31 16:03:26,71.0,0.9975379293461172
2022/01/31 16:18:27,71.0,0.9980771813666798
2022/01/31 16:33:27,71.0,0.9971542900514884
2022/01/31 16:48:28,70.0,0.990134244129575
2022/01/31 17:03:28,70.0,0.9940805476538345
2022/01/31 17:18:28,69.0,0.9930939732428814
2022/01/31 17:33:29,71.0,0.9950671220647874
2022/01/31 17:48:29,70.0,0.9990134255890469
2022/01/31 18:03:30,70.0,0.9981028600343256
2022/01/31 18:18:30,76.0,1.0
2022/01/31 18:33:30,76.0,1.0
2022/01/31 18:48:31,76.0,1.0
2022/01/31 19:03:31,76.0,1.0
2022/01/31 19:18:32,76.0,1.0
2022/01/31 19:33:32,76.0,1.0
2022/01/31 19:48:32,76.0,1.0
2022/01/31 20:03:33,76.0,1.0
2022/01/31 20:18:33,76.0,1.0
2022/01/31 20:33:34,76.0,1.0
2022/01/31 20:48:34,76.0,1.0
2022/01/31 21:03:34,76.0,1.0
2022/01/31 21:18:35,76.0,1.0
2022/01/31 21:33:35,76.0,1.0
2022/01/31 21:48:36,76.0,1.0
2022/01/31 22:03:36,76.0,1.0
2022/01/31 22:18:37,76.0,1.0
